asset_path,source_path,source_commit,source_blob_sha,source_file_sha256,asset_sha256,evidence_class,thesis_use,citation_allowed,derived_or_copied,derivation,caveat
scripts/validate_thesis_assets.py,thesis_assets/ada_rca_v1/scripts/validate_thesis_assets.py,48dd6f44de2d4740dc9d19e8e5a464577010c773,cfe282b287383bcec325bf995851aafdfc7d5d83,428fe6f704d06609982fef70eab7f7b31e7e5b12f37b2563bad3ce4b060c6082,428fe6f704d06609982fef70eab7f7b31e7e5b12f37b2563bad3ce4b060c6082,SUPPORTING,export/validation reproducibility,true,COPIED,committed package exporter/validator/test source,The package test is a lightweight validator smoke test.
tables/TABLE_CATALOG.md,docs/RCA_FINAL_SCIENTIFIC_FREEZE_V1.md;docs/RCA_THESIS_CLAIM_MATRIX.md;docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,ccd78dbb27f276e424c9671df63f4fd594edb585;927d66130b2ab2fdd991a03979b43fe57ca6308f;cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,d0a3782d1835d986a59bf8f23e120c8dc14944ad8bf10f3698917d50ae4468d0;01ff974721b68ab370445856b87c0ba1d38c68a9c1a2882d01ea865f54df275e;73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,c981e2cbebac279976199358de5f060bd5fd69cc098bd9df7e3fa63eff423232,SUPPORTING,thesis table catalog,true,DERIVED,"Deterministic catalog of the generated main-text, appendix, discussion, and limitation tables.",
tables/appendix/anchor_feasibility.csv,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,63bd94af158c346970427238235b6dc69c984a6ce1044554fc9b55d2b5a4a4f1,DIAGNOSTIC,appendix evidence table,true,DERIVED,Copied the deterministic data view into an appendix table.,Diagnostic tables are not confirmatory evidence.
tables/appendix/anchor_feasibility.md,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,1f5eacc12b5cdfc03c189765c42e9ff3d66066815ce9b7dbf2d69c8fa08a9538,DIAGNOSTIC,appendix evidence table,true,DERIVED,Rendered deterministic Markdown from the appendix CSV.,Diagnostic tables are not confirmatory evidence.
tables/appendix/fold_level_performance.csv,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,9f84922ff16b30177fc4e526565c550905baa3f66b40c871ee854096797ca73d,CANONICAL,appendix evidence table,true,DERIVED,Copied the deterministic data view into an appendix table.,
tables/appendix/fold_level_performance.md,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,7ee4caf7296d325d716245e55be04d59f18b7cfe1fa542a7a075c36b6d1cb1ca,CANONICAL,appendix evidence table,true,DERIVED,Rendered deterministic Markdown from the appendix CSV.,
tables/appendix/model_fit_integrity.csv,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,6c2985899d91c6aa522f8512cda7f349fbdbf29d5b2a3cc5bc4d53842e9edd41,CANONICAL,appendix evidence table,true,DERIVED,Copied the deterministic data view into an appendix table.,
tables/appendix/model_fit_integrity.md,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,b8bf8707a05afd764d0d82756a57ab86ffd592f741b5a50db44eb8352795f85d,CANONICAL,appendix evidence table,true,DERIVED,Rendered deterministic Markdown from the appendix CSV.,
tables/appendix/postmortem_diagnostics.csv,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,ee2ce82fb6eadfe2d41b3cf45fdac871ca3145373839a284565cba4d13bca038,DIAGNOSTIC,appendix evidence table,true,DERIVED,Copied the deterministic data view into an appendix table.,Diagnostic tables are not confirmatory evidence.
tables/appendix/postmortem_diagnostics.md,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,c2f88987459c3aa88b8d8137a9004018b3b8c5312253327b4eecd08c2bff75aa,DIAGNOSTIC,appendix evidence table,true,DERIVED,Rendered deterministic Markdown from the appendix CSV.,Diagnostic tables are not confirmatory evidence.
tables/appendix/rank_distribution.csv,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,768d8273ca0711a98856756361f1e2e66167155c5ca3c1b2803509a29385d4a6,DESCRIPTIVE,appendix evidence table,true,DERIVED,Copied the deterministic data view into an appendix table.,
tables/appendix/rank_distribution.md,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,5164d7bc29934e5249ad174e94454dfcae2eeaba226246d19692ea21d7be81a0,DESCRIPTIVE,appendix evidence table,true,DERIVED,Rendered deterministic Markdown from the appendix CSV.,
tables/appendix/root_level_performance.csv,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,de1fe37676d41078938c93d9c18bb6d5c8998252ebb2416b7025bf5858251092,CANONICAL,appendix evidence table,true,DERIVED,Copied the deterministic data view into an appendix table.,
tables/appendix/root_level_performance.md,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,f9f1a02c13940ed9a1702d06500917d940a9e46e97859129ad161294738cdaf3,CANONICAL,appendix evidence table,true,DERIVED,Rendered deterministic Markdown from the appendix CSV.,
tables/appendix/service_identity_diagnostic.csv,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,01d18675783044fe48a5ea600bb7dc0ac13525caf5670245ec4d4556704a8da3,DIAGNOSTIC,appendix evidence table,true,DERIVED,Copied the deterministic data view into an appendix table.,Diagnostic tables are not confirmatory evidence.
tables/appendix/service_identity_diagnostic.md,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,bc36061079981f5b54f9590aea7d1c23c9e945247269d1c5cd799ef89634a83a,DIAGNOSTIC,appendix evidence table,true,DERIVED,Rendered deterministic Markdown from the appendix CSV.,Diagnostic tables are not confirmatory evidence.
tables/appendix/telemetry_information_loss.csv,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,c25e1bcfee21e9444d23448e433cedd946a0806e130f7cf09433bc449916df2d,CANONICAL,appendix evidence table,true,DERIVED,Copied the deterministic data view into an appendix table.,
tables/appendix/telemetry_information_loss.md,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,500986a10b0ab339a954d9615c46537c7679b81b81e404df93f53f6d579a032b,CANONICAL,appendix evidence table,true,DERIVED,Rendered deterministic Markdown from the appendix CSV.,
tables/appendix/trace_error_invariant.csv,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,fc6acd7e6985d5f8ad667ceb7841aff06ca71c2f9284001a8ff1a6545c689f8e,CANONICAL,appendix evidence table,true,DERIVED,Copied the deterministic data view into an appendix table.,
tables/appendix/trace_error_invariant.md,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,9048524e20ac00b3d8b0f2f64a619fc3d84b3586527f8480a6c4d55174abac3f,CANONICAL,appendix evidence table,true,DERIVED,Rendered deterministic Markdown from the appendix CSV.,
tables/main/01_dataset_and_protocol.csv,docs/RCA_FINAL_SCIENTIFIC_FREEZE_V1.md;docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,ccd78dbb27f276e424c9671df63f4fd594edb585;cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,d0a3782d1835d986a59bf8f23e120c8dc14944ad8bf10f3698917d50ae4468d0;73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,650c91621086a68203fb2565e8ecdbf6ac98593479a80080c8308188de13fd22,CANONICAL,thesis-ready candidate table,true,DERIVED,Generated from the corresponding frozen data asset and claim-safe evidence class.,"Development, diagnostic, and post-study rows retain their explicit limitations."
tables/main/01_dataset_and_protocol.md,docs/RCA_FINAL_SCIENTIFIC_FREEZE_V1.md;docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,ccd78dbb27f276e424c9671df63f4fd594edb585;cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,d0a3782d1835d986a59bf8f23e120c8dc14944ad8bf10f3698917d50ae4468d0;73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,7407300f4f9f344f6f4af61e20331291859a7b724697278ab197979c81e40ea8,CANONICAL,thesis-ready candidate table,true,DERIVED,Rendered deterministic Markdown from the corresponding CSV candidate table.,Do not promote bounded development/diagnostic rows into universal claims.
tables/main/02_ada_rca_overall_performance.csv,artifacts/evidence_closure/metric_reconstruction_v1_1.json;artifacts/final_method/re2ob/metrics.json;artifacts/final_method/re2tt/metrics.json;docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,6efb80e1c0e91a49dd3a724bd8870da78814d9ff;0283f6bd6145d2423624d7446d262ee38e944d40;4e4ac01621dc4d635a3ce3a11020cbc59385bf68;cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,0cfc89c2bf48abeabb931a668522a80ba7cf7121f30fed3344fae866202e78c3;080a4035753de2d9c8eeb15e9f4d18d43be34116ee9a3b7e0954ed797f5a43d1;7dfcafc271420df860877e11c87778fba32a75793a3006a5ab48d3fad4f5ef5c;73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,ef52301376d3e89af39df9e9403707d3f22cc01bc65cd1ab8ee42a8d323dc4af,CANONICAL,thesis-ready candidate table,true,DERIVED,Generated from the corresponding frozen data asset and claim-safe evidence class.,"Development, diagnostic, and post-study rows retain their explicit limitations."
tables/main/02_ada_rca_overall_performance.md,artifacts/evidence_closure/metric_reconstruction_v1_1.json;artifacts/final_method/re2ob/metrics.json;artifacts/final_method/re2tt/metrics.json;docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,6efb80e1c0e91a49dd3a724bd8870da78814d9ff;0283f6bd6145d2423624d7446d262ee38e944d40;4e4ac01621dc4d635a3ce3a11020cbc59385bf68;cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,0cfc89c2bf48abeabb931a668522a80ba7cf7121f30fed3344fae866202e78c3;080a4035753de2d9c8eeb15e9f4d18d43be34116ee9a3b7e0954ed797f5a43d1;7dfcafc271420df860877e11c87778fba32a75793a3006a5ab48d3fad4f5ef5c;73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,200d8e5e50f0f59af07a6f62308263731dd5a50fbc504b042812bf5d651c39c0,CANONICAL,thesis-ready candidate table,true,DERIVED,Rendered deterministic Markdown from the corresponding CSV candidate table.,Do not promote bounded development/diagnostic rows into universal claims.
tables/main/03_ada_rca_fault_level_performance.csv,artifacts/final_method/re2ob/predictions.jsonl;artifacts/final_method/re2tt/predictions.jsonl;artifacts/source/re2ob/labels.jsonl;artifacts/source/re2tt/labels.jsonl;docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,6e77ba9133cbd94d564ef07c9500ef4a76c26164;bc1833b5235899be63eab71165f0f1594ab4432d;13456fbdb3e064a0521b8243ccd34f695a753f26;bbc2b3e906eab2555de3f45ecb64e018092466cb;cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,1d3bbc30869062c30569bd7b752cc2520d8e1337b8861bf11e55bbd69eaf5ff5;e937897d182735651959ad9449a7d6837ac71b029bec0fe90e143395009dd57d;f3dd164e03d9207af4d4e432a1848c2100ec7a65c125b420c80642a56be3dba7;950885c2d89872f670d8cb06121a0d8d4c3e9fbd6be5e97a29af89a6013481ca;73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,c6204183cb6a01ef65e23d1cb599f56af0708651f3cbcbcfd776dafaedf78e02,CANONICAL,thesis-ready candidate table,true,DERIVED,Generated from the corresponding frozen data asset and claim-safe evidence class.,"Development, diagnostic, and post-study rows retain their explicit limitations."
tables/main/03_ada_rca_fault_level_performance.md,artifacts/final_method/re2ob/predictions.jsonl;artifacts/final_method/re2tt/predictions.jsonl;artifacts/source/re2ob/labels.jsonl;artifacts/source/re2tt/labels.jsonl;docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,6e77ba9133cbd94d564ef07c9500ef4a76c26164;bc1833b5235899be63eab71165f0f1594ab4432d;13456fbdb3e064a0521b8243ccd34f695a753f26;bbc2b3e906eab2555de3f45ecb64e018092466cb;cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,1d3bbc30869062c30569bd7b752cc2520d8e1337b8861bf11e55bbd69eaf5ff5;e937897d182735651959ad9449a7d6837ac71b029bec0fe90e143395009dd57d;f3dd164e03d9207af4d4e432a1848c2100ec7a65c125b420c80642a56be3dba7;950885c2d89872f670d8cb06121a0d8d4c3e9fbd6be5e97a29af89a6013481ca;73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,13a5901267f29f33b947da5fc2798ae4e18d10402d71523ff1629fb3cb4c5201,CANONICAL,thesis-ready candidate table,true,DERIVED,Rendered deterministic Markdown from the corresponding CSV candidate table.,Do not promote bounded development/diagnostic rows into universal claims.
tables/main/04_p4_ablation.csv,artifacts/p4_g0/bootstrap/p4_g0_bootstrap.json;artifacts/p4_g0/metrics/summary.json;docs/P4_G0_DECISION.md;docs/P4_G0_RESULTS.md,9342e06db91945be2e44703437229ba45b18bda8,2ca376b3aa773d2bed492f458d46a1f1ec2c8a2b;9fd0ff2506545521606a4fd83a6becdac0f75e02;0b1a3e09a7c46e73a2b7a0b5babad0bdfb51ed25;5ffc9c7a6b1479361994b0cd1b76011eaeca777c,40c883e5f8781cb0298609df0e2935157c9bb936fd203b3213112c1d33afd1b3;74f0b979e1473256d5822be0805e807012f663775bd4a87c8cf7d78e034ec596;678c6779c62a91a7b6923b78387bb83ad869fea3511e4b3e5f06b522f60f4c33;0f47872a1d8f35d932e48c662ddb0155e4af64250cda6a3022a4899491cda876,aa58e770d4bf755aacaa5d0650d4ebbc9d723955e83e1e46fdfa9fe7a52d0208,DEVELOPMENT,thesis-ready candidate table,true,DERIVED,Generated from the corresponding frozen data asset and claim-safe evidence class.,"Development, diagnostic, and post-study rows retain their explicit limitations."
tables/main/04_p4_ablation.md,artifacts/p4_g0/bootstrap/p4_g0_bootstrap.json;artifacts/p4_g0/metrics/summary.json;docs/P4_G0_DECISION.md;docs/P4_G0_RESULTS.md,9342e06db91945be2e44703437229ba45b18bda8,2ca376b3aa773d2bed492f458d46a1f1ec2c8a2b;9fd0ff2506545521606a4fd83a6becdac0f75e02;0b1a3e09a7c46e73a2b7a0b5babad0bdfb51ed25;5ffc9c7a6b1479361994b0cd1b76011eaeca777c,40c883e5f8781cb0298609df0e2935157c9bb936fd203b3213112c1d33afd1b3;74f0b979e1473256d5822be0805e807012f663775bd4a87c8cf7d78e034ec596;678c6779c62a91a7b6923b78387bb83ad869fea3511e4b3e5f06b522f60f4c33;0f47872a1d8f35d932e48c662ddb0155e4af64250cda6a3022a4899491cda876,a42710641841087ed7ce55e506c2aa75f512b7d7f9eb594b19ce74a3db1f5d05,DEVELOPMENT,thesis-ready candidate table,true,DERIVED,Rendered deterministic Markdown from the corresponding CSV candidate table.,Do not promote bounded development/diagnostic rows into universal claims.
tables/main/05_p3_representation_evidence.csv,artifacts/bootstrap/p3_g1_bootstrap.json;artifacts/runs/p3_a2_summary.json;docs/P3_G1_DECISION.md,9342e06db91945be2e44703437229ba45b18bda8,bbfa1167d4cf5048ed61e5703a91f04446581476;54b7d735ebabd2010e8ed12de30173a09a74a791;48046c6bb8b727fe4759a991c6c464bca110f04b,77c7d974c088d94ef6e31082410c5775c1028d1e00058426e905ab41dd7c46cf;fccc92d8d8deedce2153fdf4873de6238a71f0820696cac6c3bbd98b55f14138;38d2b2e50d9026140eaf3e1686f90a93fe907623058999906a415e8314f877bb,3e5a57e651fa0e42b35d73821ffb8d58af7c7ae3b23c487e16517b79d6c23039,DEVELOPMENT,thesis-ready candidate table,true,DERIVED,Generated from the corresponding frozen data asset and claim-safe evidence class.,"Development, diagnostic, and post-study rows retain their explicit limitations."
tables/main/05_p3_representation_evidence.md,artifacts/bootstrap/p3_g1_bootstrap.json;artifacts/runs/p3_a2_summary.json;docs/P3_G1_DECISION.md,9342e06db91945be2e44703437229ba45b18bda8,bbfa1167d4cf5048ed61e5703a91f04446581476;54b7d735ebabd2010e8ed12de30173a09a74a791;48046c6bb8b727fe4759a991c6c464bca110f04b,77c7d974c088d94ef6e31082410c5775c1028d1e00058426e905ab41dd7c46cf;fccc92d8d8deedce2153fdf4873de6238a71f0820696cac6c3bbd98b55f14138;38d2b2e50d9026140eaf3e1686f90a93fe907623058999906a415e8314f877bb,2854d979553ffc224e308bbb49cf9902791f3f0ccf2f9ac29cca1f2f09f89e52,DEVELOPMENT,thesis-ready candidate table,true,DERIVED,Rendered deterministic Markdown from the corresponding CSV candidate table.,Do not promote bounded development/diagnostic rows into universal claims.
tables/main/06_falsification_controls.csv,artifacts/final_audit/control_comparisons.json;artifacts/final_audit/summary.json;docs/FINAL_RCA_CONTROL_AUDIT.md,9342e06db91945be2e44703437229ba45b18bda8,081547b6dfb8b0ee118b8cd1e0a7894f67fd8a61;03d71623f1602899ed65ea998a887e54972f324c;e92e4c831a5a5b989f8bf0a99f1cbfd6d636e8db,864f018f8196f4cfac233ad089b54eabf587d59ab3b4b655b609d3c33063a971;61d48c6c9b505874ac0929452f5f8f5416b8c224057b04a90aecf92c4576de1f;aad3960b074463a2499bd46658ba122ffb0df0ad13ab0f2ba9639d1b6c299bf2,82251bb2ec0283b1050db55fcf2045acf008b1750590c6eb0ec9192f2a013d1b,SUPPORTING,thesis-ready candidate table,true,DERIVED,Generated from the corresponding frozen data asset and claim-safe evidence class.,"Development, diagnostic, and post-study rows retain their explicit limitations."
tables/main/06_falsification_controls.md,artifacts/final_audit/control_comparisons.json;artifacts/final_audit/summary.json;docs/FINAL_RCA_CONTROL_AUDIT.md,9342e06db91945be2e44703437229ba45b18bda8,081547b6dfb8b0ee118b8cd1e0a7894f67fd8a61;03d71623f1602899ed65ea998a887e54972f324c;e92e4c831a5a5b989f8bf0a99f1cbfd6d636e8db,864f018f8196f4cfac233ad089b54eabf587d59ab3b4b655b609d3c33063a971;61d48c6c9b505874ac0929452f5f8f5416b8c224057b04a90aecf92c4576de1f;aad3960b074463a2499bd46658ba122ffb0df0ad13ab0f2ba9639d1b6c299bf2,7797be4a4d5d8434d0fba42c442566a623c00b8d6bbc4455784a3292e8a43609,SUPPORTING,thesis-ready candidate table,true,DERIVED,Rendered deterministic Markdown from the corresponding CSV candidate table.,Do not promote bounded development/diagnostic rows into universal claims.
tables/main/07_configuration_robustness.csv,artifacts/evidence_closure/bootstrap_corrected_v1_1.json;artifacts/opt/o4_nested/re2ob/selection_trace.json;artifacts/opt/o4_nested/re2tt/selection_trace.json;docs/BOOTSTRAP_FORENSIC_AUDIT.md;docs/OPT_NESTED_SELECTION_RESULTS.md,9342e06db91945be2e44703437229ba45b18bda8,bd308db31aa92e79d65870ea986fd13810a11e40;241370086a0f16f8c0665815787edff030afde1b;d3eebe93800eb0b6b0ca9f37275be1ef45efa49c;fa13039401471c70cbebbf992310d6358eb6d305;44ca6a2e5e68aaa53ca2c8176ff9f1844435cbf4,172ea8c2e2d2103a1e50635ed9681e6a35e4c763e630ae0a7a192555169caaf2;5094e8abf88673dea07678df569d7abac9a3b804ad7c729277633cff35f3319a;f94c1c1b82b47daaf78f8d3baac6808928bb6ee100c7ec981c480b9e1576e2b0;a1f722b12a45a46600e8e752643469df80067596d6a658a87bdddaa5711c3322;02d3fe7c15f8c0b405347d4b7cc804e210e4c1ae4b9188ce7fcf66682f66092e,6af0042edcde53edbf3f4ea1eecc4a3514256d6b84f78f55d722d5b04ec7d7ff,SUPPORTING,thesis-ready candidate table,true,DERIVED,Generated from the corresponding frozen data asset and claim-safe evidence class.,"Development, diagnostic, and post-study rows retain their explicit limitations."
tables/main/07_configuration_robustness.md,artifacts/evidence_closure/bootstrap_corrected_v1_1.json;artifacts/opt/o4_nested/re2ob/selection_trace.json;artifacts/opt/o4_nested/re2tt/selection_trace.json;docs/BOOTSTRAP_FORENSIC_AUDIT.md;docs/OPT_NESTED_SELECTION_RESULTS.md,9342e06db91945be2e44703437229ba45b18bda8,bd308db31aa92e79d65870ea986fd13810a11e40;241370086a0f16f8c0665815787edff030afde1b;d3eebe93800eb0b6b0ca9f37275be1ef45efa49c;fa13039401471c70cbebbf992310d6358eb6d305;44ca6a2e5e68aaa53ca2c8176ff9f1844435cbf4,172ea8c2e2d2103a1e50635ed9681e6a35e4c763e630ae0a7a192555169caaf2;5094e8abf88673dea07678df569d7abac9a3b804ad7c729277633cff35f3319a;f94c1c1b82b47daaf78f8d3baac6808928bb6ee100c7ec981c480b9e1576e2b0;a1f722b12a45a46600e8e752643469df80067596d6a658a87bdddaa5711c3322;02d3fe7c15f8c0b405347d4b7cc804e210e4c1ae4b9188ce7fcf66682f66092e,7b0f0b33182a13431b48f025a825e5aa346d463e59ff81a9e034f76b1ce1a629,SUPPORTING,thesis-ready candidate table,true,DERIVED,Rendered deterministic Markdown from the corresponding CSV candidate table.,Do not promote bounded development/diagnostic rows into universal claims.
